GeneId,Chr,Start,End,Strand,Length,Cp1,Cp2,Cp3,Cm1,Cm2,Cm3,WT1,WT2,WT3,dL1,dL3
yqfU_RBAM_023420,NC_009725.1,2461626,2462507,-,882,32,42,62,51,71,133,121,304,87,35,99
yqfT_RBAM_023430,NC_009725.1,2462626,2462880,+,255,34,8,18,12,26,20,10,21,8,5,17
yqfS_RBAM_023440,NC_009725.1,2462913,2463806,-,894,143,210,175,187,209,232,300,348,214,149,228
yqfR_RBAM_023450,NC_009725.1,2463818,2465134,-,1317,304,377,346,186,236,239,250,435,256,152,235
yqfQ_RBAM_023460,NC_009725.1,2465300,2465995,+,696,3,9,2,16,7,13,13,13,15,14,17
ispH_RBAM_023470,NC_009725.1,2466118,2467062,+,945,878,821,1423,1087,1374,2287,1488,2243,1947,376,2130
yqfO_RBAM_023480,NC_009725.1,2467083,2468204,-,1122,1238,2258,1591,1435,1730,1991,3017,2942,2026,1118,2081
yqfN_RBAM_023490,NC_009725.1,2468197,2468901,-,705,232,462,481,265,311,461,348,663,332,160,302
cccA_RBAM_023500,NC_009725.1,2469027,2469389,-,363,311,425,355,306,439,803,734,1463,595,64,530
rpoD_RBAM_023510,NC_009725.1,2469740,2470861,-,1122,13892,13630,12035,11491,13589,13089,13567,11668,15039,7119,15427
dnaG_RBAM_023520,NC_009725.1,2471054,2472865,-,1812,2010,2263,2007,959,1302,2042,1453,2947,1622,823,1540
yqxD_RBAM_023530,NC_009725.1,2472887,2473393,-,507,972,1250,835,633,995,1126,997,1952,1075,769,1300
yqfL_RBAM_023540,NC_009725.1,2473649,2474461,-,813,348,375,512,676,744,819,730,843,788,298,875
yqzB_RBAM_023550,NC_009725.1,2474487,2475128,-,642,186,150,156,240,291,389,418,707,293,175,416
glyS_RBAM_023560,NC_009725.1,2475226,2477265,-,2040,1324,1664,1116,1227,1312,1389,1429,1329,1507,443,1629
glyQ_RBAM_023570,NC_009725.1,2477258,2478145,-,888,76,173,112,92,122,139,174,185,105,54,132
recO_RBAM_023580,NC_009725.1,2478447,2479214,-,768,445,624,719,316,394,757,496,1015,385,256,462
era_RBAM_023590,NC_009725.1,2479549,2480454,-,906,611,868,807,456,607,806,709,1413,662,294,716
cdd_RBAM_023600,NC_009725.1,2480435,2480845,-,411,868,888,916,645,856,1002,892,1911,762,568,977
dgkA_RBAM_023610,NC_009725.1,2480969,2481349,-,381,252,534,310,220,259,332,419,489,280,173,310
yqfG_RBAM_023620,NC_009725.1,2481324,2481797,-,474,658,1073,755,613,672,692,809,911,648,479,712
yqfF_RBAM_023630,NC_009725.1,2481798,2483930,-,2133,638,924,881,630,838,866,840,1070,809,269,835
phoH_RBAM_023640,NC_009725.1,2484011,2484970,-,960,567,877,976,549,784,1308,1058,2366,879,329,948
yqfD_RBAM_023650,NC_009725.1,2484974,2486158,-,1185,258,180,318,288,357,319,177,418,195,141,264
yqfC_RBAM_023660,NC_009725.1,2486176,2486457,-,282,0,2,1,2,0,2,0,2,1,1,0
yqfB_RBAM_023670,NC_009725.1,2486514,2486948,-,435,335,387,324,557,622,545,588,704,624,476,768
yqfA_RBAM_023680,NC_009725.1,2486976,2487968,-,993,528,891,582,831,1090,924,1359,1317,1000,783,1243
yqeZ_RBAM_023690,NC_009725.1,2487993,2489309,-,1317,121,189,107,187,229,228,434,584,180,203,245
yqeY_RBAM_023700,NC_009725.1,2489432,2489878,-,447,6164,6017,7304,6197,7137,10441,9560,10544,10308,2101,10562
rpsU_RBAM_023710,NC_009725.1,2489893,2490066,-,174,5031,4874,6123,5513,6100,7847,6752,7402,7338,2057,7427
yqeW_RBAM_023720,NC_009725.1,2490229,2491164,+,936,7,19,13,5,8,21,14,32,16,5,21
yqeV_RBAM_023730,NC_009725.1,2491201,2492556,-,1356,509,781,553,396,528,511,704,678,638,262,699
yqeU_RBAM_023740,NC_009725.1,2492556,2493326,-,771,83,69,152,78,84,97,95,138,93,62,97
prmA_RBAM_023750,NC_009725.1,2493349,2494284,-,936,326,406,721,285,343,629,479,739,387,115,444
dnaJ_RBAM_023760,NC_009725.1,2494308,2495435,-,1128,182,206,181,123,121,171,235,304,186,49,175
dnaK_RBAM_023770,NC_009725.1,2495621,2497459,-,1839,16817,11824,10415,11258,12000,8562,11200,8027,13674,10525,14460
grpE_RBAM_023780,NC_009725.1,2497484,2498059,-,576,2031,1808,1089,658,982,822,719,848,939,657,1077
hrcA_RBAM_023790,NC_009725.1,2498119,2499150,-,1032,1712,2215,821,701,1048,645,854,803,1186,547,1295
hemN_RBAM_023800,NC_009725.1,2499231,2500370,-,1140,153,176,187,112,134,107,155,132,110,107,135
lepA_RBAM_023810,NC_009725.1,2500430,2502265,-,1836,1171,1510,1601,1285,1590,2124,2159,2862,1889,618,2194
yqxA_RBAM_023820,NC_009725.1,2502398,2502736,-,339,38,64,51,25,38,59,45,68,52,76,48
spoIIP_RBAM_023830,NC_009725.1,2502753,2503946,-,1194,25,40,26,27,35,40,32,31,30,28,28
gpr_RBAM_023840,NC_009725.1,2504014,2505120,-,1107,10,19,14,10,14,8,15,20,8,3,12
rpsT_RBAM_023850,NC_009725.1,2505323,2505589,+,267,2342,1837,2015,2038,2883,5034,6183,5884,5048,888,6036
holA_RBAM_023860,NC_009725.1,2505625,2506647,-,1023,489,590,862,377,441,808,576,904,637,162,676
comEC_RBAM_023870,NC_009725.1,2507032,2509383,-,2352,160,211,117,76,135,236,247,320,170,57,223
comEB_RBAM_023880,NC_009725.1,2509384,2509953,-,570,47,62,91,31,56,130,69,209,70,14,55
comEA_RBAM_023890,NC_009725.1,2510020,2510634,-,615,1,6,7,4,5,7,8,15,8,3,4
comER_RBAM_023900,NC_009725.1,2510693,2511514,+,822,11,11,6,34,34,29,12,35,13,44,21
yqeM_RBAM_023910,NC_009725.1,2511583,2512320,-,738,887,825,1045,885,919,1199,1212,1300,960,571,1181
yqeL_RBAM_023920,NC_009725.1,2512317,2512673,-,357,119,177,156,135,178,192,200,353,188,85,193
yqeK_RBAM_023930,NC_009725.1,2512690,2513250,-,561,110,159,154,129,153,199,194,283,180,97,176
nadD_RBAM_023940,NC_009725.1,2513240,2513809,-,570,114,120,150,136,142,174,194,244,185,92,174
yqeI_RBAM_023950,NC_009725.1,2513820,2514110,-,291,74,96,103,90,86,108,176,187,182,64,180
aroE_RBAM_023960,NC_009725.1,2514104,2514946,-,843,220,256,250,276,295,287,462,641,346,158,350
yqeH_RBAM_023970,NC_009725.1,2514966,2516066,-,1101,102,138,181,131,179,252,204,419,244,112,267
yqeG_RBAM_023980,NC_009725.1,2516069,2516587,-,519,123,181,211,106,168,283,127,390,173,56,174
sda_RBAM_023990,NC_009725.1,2516945,2517085,+,141,629,646,1212,435,674,1402,704,1451,808,288,941
yqeF_RBAM_024000,NC_009725.1,2517428,2518159,-,732,11,25,11,16,17,26,49,71,17,9,18
RBAM_024010,NC_009725.1,2518229,2518963,-,735,1,4,2,2,4,5,5,10,6,6,5
yqeD_RBAM_024020,NC_009725.1,2519197,2519823,+,627,39,85,60,45,54,82,67,138,61,5,72
RBAM_024030,NC_009725.1,2520136,2521392,-,1257,18,19,13,19,17,15,19,41,27,5,19
spoIIIC_RBAM_024040,NC_009725.1,2521850,2522572,+,723,82,83,151,88,87,99,75,70,104,99,125
RBAM_024050,NC_009725.1,2523046,2523888,+,843,46,44,58,26,27,51,44,89,32,12,36
RBAM_024060,NC_009725.1,2523885,2524412,+,528,24,31,74,27,32,68,39,69,23,21,47
yrkR_RBAM_024070,NC_009725.1,2524702,2525118,-,417,20,28,28,38,30,46,29,27,37,33,33
yrkQ_RBAM_024080,NC_009725.1,2525164,2526462,-,1299,72,108,75,72,108,110,100,120,120,72,147
yrkP_RBAM_024090,NC_009725.1,2526449,2527144,-,696,30,29,40,22,29,31,20,47,21,5,22
yrkO_RBAM_024100,NC_009725.1,2527411,2528628,+,1218,54,124,106,42,86,122,74,164,84,15,84
yrkN_RBAM_024110,NC_009725.1,2529102,2529653,+,552,142,129,206,132,166,262,187,231,199,38,231
yqaC_RBAM_024120,NC_009725.1,2530134,2530667,-,534,647,550,548,358,441,774,457,836,445,105,540
yyaR_RBAM_024130,NC_009725.1,2530832,2531311,-,480,54,83,97,48,51,91,53,93,73,44,80
yrdA_RBAM_024140,NC_009725.1,2531464,2531964,-,501,796,658,1128,616,757,1592,845,1446,889,116,884
RBAM_024150,NC_009725.1,2532182,2532514,-,333,150,216,298,89,102,297,126,309,140,19,173
RBAM_024160,NC_009725.1,2532688,2533491,-,804,143,154,190,343,379,344,346,335,310,135,483
RBAM_024170,NC_009725.1,2533524,2534336,-,813,31,54,106,77,131,159,73,190,63,30,122
RBAM_024180,NC_009725.1,2534573,2535298,+,726,82,108,92,65,74,188,94,247,115,12,116
manA_RBAM_024190,NC_009725.1,2535393,2536340,-,948,43,57,30,58,46,58,105,114,49,36,63
manP_RBAM_024200,NC_009725.1,2536355,2538313,-,1959,13,16,8,15,16,13,33,40,17,9,16
manR_RBAM_024210,NC_009725.1,2538466,2540418,-,1953,40,53,78,37,45,142,49,137,70,18,67
RBAM_024220,NC_009725.1,2540648,2541565,-,918,25,41,23,21,23,39,51,61,41,22,23
yjdI_RBAM_024230,NC_009725.1,2541610,2542092,-,483,10,16,11,9,10,12,16,27,19,13,18
RBAM_024240,NC_009725.1,2542160,2543044,-,885,31,32,26,28,39,50,64,85,55,12,52
yybF1_RBAM_024250,NC_009725.1,2543169,2544377,+,1209,161,140,38,41,57,98,118,149,97,11,76
yrhJ_RBAM_024260,NC_009725.1,2544527,2547688,-,3162,243,290,226,284,280,309,444,379,325,274,388
yrhI_RBAM_024270,NC_009725.1,2547716,2548318,-,603,10,24,25,41,38,73,52,70,37,39,48
yrhH_RBAM_024280,NC_009725.1,2548492,2549031,-,540,135,67,152,152,112,128,252,107,157,124,196
yrzI_RBAM_024290,NC_009725.1,2549532,2549672,-,141,290,332,439,196,202,275,341,489,235,285,264
yrhG_RBAM_024300,NC_009725.1,2550062,2550862,-,801,3,6,5,2,6,4,4,6,2,0,5
yrhF_RBAM_024310,NC_009725.1,2551129,2551497,-,369,325,327,542,229,279,527,314,530,304,161,306
yrhE_RBAM_024320,NC_009725.1,2551759,2554746,+,2988,95,154,100,55,58,75,104,112,83,36,67
yrhD_RBAM_024330,NC_009725.1,2554764,2555255,+,492,110,122,62,57,48,42,59,53,56,33,42
yrhC_RBAM_024340,NC_009725.1,2555295,2555525,-,231,460,354,332,339,363,672,497,734,428,211,584
yrhB_RBAM_024350,NC_009725.1,2555609,2556751,-,1143,50,107,45,105,86,83,127,84,68,38,67
yrhA_RBAM_024360,NC_009725.1,2556753,2557670,-,918,61,74,180,160,188,197,278,279,175,74,196
mtn_RBAM_024370,NC_009725.1,2557724,2558419,-,696,372,438,820,445,591,925,690,1380,624,362,696
yrrT_RBAM_024380,NC_009725.1,2558440,2559081,-,642,200,200,341,166,231,425,194,576,227,276,307
yrzA_RBAM_024390,NC_009725.1,2559265,2559468,+,204,116,59,78,64,103,204,122,332,87,7,122
yrrS_RBAM_024400,NC_009725.1,2559508,2560224,-,717,4248,3661,5402,2312,3328,4745,2705,5427,3685,1166,4035
yrrR_RBAM_024410,NC_009725.1,2560288,2562042,-,1755,177,28,101,64,102,80,26,117,56,14,62
greA_RBAM_024420,NC_009725.1,2562096,2562569,-,474,2883,2455,3849,2806,3322,5064,3106,5225,3436,1757,3774
udk_RBAM_024430,NC_009725.1,2562823,2563458,-,636,1315,1049,1118,1051,1083,1291,1415,1269,1461,283,1699
yrrO_RBAM_024440,NC_009725.1,2563465,2564733,-,1269,1014,1326,964,1007,1022,780,949,775,1101,703,1107
yrrN_RBAM_024450,NC_009725.1,2564751,2565680,-,930,186,222,273,240,221,225,310,289,251,175,311
yrrM_RBAM_024460,NC_009725.1,2565687,2566340,-,654,100,115,159,132,134,221,130,260,127,70,148
yrrL_RBAM_024470,NC_009725.1,2566492,2567583,-,1092,427,411,667,409,500,764,687,1036,688,214,780
yrzB_RBAM_024480,NC_009725.1,2567694,2567975,-,282,4258,3646,4913,3929,4154,5706,5305,6316,5166,2835,5963
yrrK_RBAM_024490,NC_009725.1,2567988,2568404,-,417,3290,3031,4754,3046,3285,4693,3480,4390,4101,2910,4420
yrzL_RBAM_024500,NC_009725.1,2568413,2568679,-,267,736,1037,1333,531,778,1050,544,1093,908,432,906
alaS_RBAM_024510,NC_009725.1,2568764,2571400,-,2637,317,649,445,309,397,329,411,443,398,197,393
yrrI_RBAM_024520,NC_009725.1,2571732,2572793,-,1062,17,10,6,40,32,42,14,13,20,2,25
glnQ_RBAM_024530,NC_009725.1,2573014,2573742,+,729,0,2,2,1,1,1,0,0,1,1,3
glnH_RBAM_024540,NC_009725.1,2573763,2574590,+,828,8,7,6,7,8,21,8,20,11,10,9
glnM_RBAM_024550,NC_009725.1,2574647,2575297,+,651,3,4,0,1,2,5,1,7,0,0,1
glnP_RBAM_024560,NC_009725.1,2575316,2575972,+,657,8,7,11,5,10,4,6,11,3,4,6
RBAM_024570,NC_009725.1,2576161,2576352,-,192,13,25,19,24,38,37,38,52,38,16,22
yrrD_RBAM_024580,NC_009725.1,2576365,2576883,-,519,6,25,22,13,18,17,44,48,30,10,11
yrrC_RBAM_024590,NC_009725.1,2576942,2579320,-,2379,611,628,739,613,671,824,735,1048,668,343,809
yrrB_RBAM_024600,NC_009725.1,2579339,2579989,-,651,133,192,187,95,138,190,160,217,112,68,145
mnmA_RBAM_024610,NC_009725.1,2580047,2581162,-,1116,245,477,425,305,367,471,543,554,386,152,350
yrvO_RBAM_024620,NC_009725.1,2581199,2582338,-,1140,240,394,456,289,327,525,367,606,350,174,334
yrzC_RBAM_024630,NC_009725.1,2582357,2582773,-,417,67,85,174,74,107,221,59,266,105,29,97
yrvN_RBAM_024640,NC_009725.1,2582968,2584236,+,1269,248,262,341,329,344,436,441,620,410,171,513
yrvM_RBAM_024650,NC_009725.1,2584353,2585117,-,765,334,415,359,345,419,790,663,1329,553,161,625
aspS_RBAM_024660,NC_009725.1,2585443,2587221,-,1779,435,1140,367,337,400,473,774,684,493,107,583
hisS_RBAM_024670,NC_009725.1,2587236,2588510,-,1275,79,136,166,119,159,123,163,214,146,120,144
yrzK_RBAM_024680,NC_009725.1,2588867,2589037,-,171,4,4,1,3,3,5,0,5,2,6,4
yrvJ_RBAM_024690,NC_009725.1,2589168,2590730,+,1563,1306,1343,1341,1703,1938,2084,2554,2932,2233,1100,2618
yrvI_RBAM_024700,NC_009725.1,2590757,2591200,-,444,89,165,141,94,105,152,201,292,147,55,123
relA_RBAM_024710,NC_009725.1,2591213,2593417,-,2205,520,736,648,417,594,703,626,1145,597,252,605
apt_RBAM_024720,NC_009725.1,2593575,2594087,-,513,701,768,696,362,449,978,584,1382,524,150,553
yrvE_RBAM_024730,NC_009725.1,2595067,2596452,-,1386,256,632,370,316,363,506,522,595,319,151,359
yrvD_RBAM_024740,NC_009725.1,2596508,2596834,-,327,818,1143,427,724,853,768,1528,1263,983,517,1066
yrvC_RBAM_024750,NC_009725.1,2596898,2597395,-,498,59,73,121,57,114,204,136,537,129,30,117
secDF_RBAM_024760,NC_009725.1,2597527,2599746,-,2220,3647,5911,5672,4343,5307,7043,7355,8731,6221,3189,6395
yrzD_RBAM_024770,NC_009725.1,2599783,2600079,-,297,607,622,657,276,417,896,433,1323,596,94,672
spoVB_RBAM_024780,NC_009725.1,2600195,2601751,+,1557,16,24,10,12,25,27,22,40,16,1,12
yrbG_RBAM_024790,NC_009725.1,2601759,2602415,-,657,21,25,62,11,25,48,11,19,17,20,22
yrzE_RBAM_024800,NC_009725.1,2602543,2602968,+,426,48,82,67,49,73,128,66,161,46,48,74
yajC_RBAM_024810,NC_009725.1,2603020,2603280,-,261,1032,949,1438,565,831,2006,884,2771,814,302,1089
tgt_RBAM_024820,NC_009725.1,2603311,2604456,-,1146,734,593,1221,603,684,1347,678,1662,660,303,797
queA_RBAM_024830,NC_009725.1,2604484,2605512,-,1029,113,208,233,172,184,222,350,669,181,145,202
ruvB_RBAM_024840,NC_009725.1,2605731,2606735,-,1005,77,205,132,65,101,158,331,460,158,59,143
ruvA_RBAM_024850,NC_009725.1,2606746,2607351,-,606,38,50,36,23,38,65,41,172,52,7,53
bofC_RBAM_024860,NC_009725.1,2607486,2607995,-,510,12,15,19,12,12,24,9,41,16,3,16
RBAM_024870,NC_009725.1,2608127,2608366,-,240,1,2,0,0,0,1,5,12,1,0,0
coxA_RBAM_024880,NC_009725.1,2608380,2608895,-,516,71,74,91,71,124,172,176,316,136,23,179
safA_RBAM_024890,NC_009725.1,2609121,2610341,-,1221,16,20,11,53,82,48,45,54,45,49,71
nadA_RBAM_024900,NC_009725.1,2610468,2611571,-,1104,0,9,2,1,3,3,6,4,6,4,1
nadC_RBAM_024910,NC_009725.1,2611573,2612421,-,849,1,1,0,1,0,0,2,4,0,1,1
nadB_RBAM_024920,NC_009725.1,2612403,2613968,-,1566,5,4,0,2,2,0,2,6,1,0,0
nifS_RBAM_024930,NC_009725.1,2614074,2615225,+,1152,140,222,312,98,153,259,121,316,156,109,167
yrxA_RBAM_024940,NC_009725.1,2615222,2615764,+,543,319,418,662,245,314,686,274,727,307,192,378
pheA_RBAM_024950,NC_009725.1,2615791,2616648,-,858,152,301,206,263,292,398,484,616,325,79,319
pheB_RBAM_024960,NC_009725.1,2616662,2617111,-,450,153,278,221,250,281,348,455,556,255,331,300
obgE_RBAM_024970,NC_009725.1,2617159,2618445,-,1287,276,665,483,475,565,905,1053,1194,749,336,846
spo0B_RBAM_024980,NC_009725.1,2618477,2619055,-,579,499,788,862,603,856,1257,828,1466,1095,533,1246
rpmA_RBAM_024990,NC_009725.1,2619373,2619657,-,285,3579,3513,3570,3281,4378,5158,6225,6353,5066,1396,5692
ysxB_RBAM_025000,NC_009725.1,2619670,2620011,-,342,2015,1720,2506,1908,2385,3096,2966,3810,2542,644,2604
rplU_RBAM_025010,NC_009725.1,2620014,2620322,-,309,736,943,1175,832,1123,1976,2504,3873,1822,463,1938
spoIVFB_RBAM_025020,NC_009725.1,2620468,2621334,-,867,6,11,10,4,6,8,17,25,16,5,11
spoIVFA_RBAM_025030,NC_009725.1,2621327,2622130,-,804,8,19,23,27,38,34,43,53,38,37,39
minD_RBAM_025040,NC_009725.1,2622258,2623067,-,810,701,1122,1120,697,953,1728,1609,1972,1406,318,1448
minC_RBAM_025050,NC_009725.1,2623064,2623744,-,681,1106,1431,1256,596,928,1649,1164,2261,1296,412,1359
mreD_RBAM_025060,NC_009725.1,2623798,2624316,-,519,102,205,173,88,144,204,189,219,145,32,158
mreC_RBAM_025070,NC_009725.1,2624313,2625176,-,864,300,414,399,260,377,370,446,587,409,207,436
mreB_RBAM_025080,NC_009725.1,2625207,2626220,-,1014,577,754,745,486,571,617,565,893,586,289,565
radC_RBAM_025090,NC_009725.1,2626312,2627007,-,696,131,143,163,226,223,235,313,369,225,153,300
maf_RBAM_025100,NC_009725.1,2627039,2627608,-,570,272,424,376,544,767,953,894,1427,860,403,1061
spoIIB_RBAM_025110,NC_009725.1,2627749,2628750,-,1002,21,31,15,29,33,26,54,56,52,17,51
comC_RBAM_025120,NC_009725.1,2628877,2629629,-,753,11,23,13,9,16,16,28,35,10,2,18
folC_RBAM_025130,NC_009725.1,2629769,2631061,-,1293,60,56,59,47,63,57,102,72,67,19,75
valS_RBAM_025140,NC_009725.1,2631120,2633762,-,2643,296,530,323,280,327,328,376,385,339,112,327
RBAM_025150,NC_009725.1,2634215,2634406,+,192,0,0,0,0,0,0,1,0,0,0,0
ysxE_RBAM_025160,NC_009725.1,2634421,2635443,-,1023,48,83,46,60,69,66,56,71,55,55,61
spoVID_RBAM_025170,NC_009725.1,2635477,2637318,-,1842,37,49,34,35,66,45,48,58,45,69,47
hemL_RBAM_025180,NC_009725.1,2637451,2638740,-,1290,1029,1555,786,1159,1420,1438,2614,2212,1665,259,1650
hemB_RBAM_025190,NC_009725.1,2638769,2639746,-,978,418,650,513,492,559,599,935,1028,652,305,668
hemD_RBAM_025200,NC_009725.1,2639749,2640528,-,780,229,315,275,287,327,370,549,726,310,195,337
hemC_RBAM_025210,NC_009725.1,2640518,2641459,-,942,591,1104,687,706,900,929,1482,1626,956,451,925
hemX_RBAM_025220,NC_009725.1,2641494,2642324,-,831,774,1004,1191,848,1105,1943,1654,2415,1488,415,1534
hemA_RBAM_025230,NC_009725.1,2642332,2643708,-,1377,3058,5266,5354,3756,5074,9152,6823,10117,6104,1461,6275
ysxD_RBAM_025240,NC_009725.1,2643894,2644385,+,492,22,43,39,55,68,104,150,167,100,11,143
engB_RBAM_025250,NC_009725.1,2644418,2645005,-,588,250,248,275,226,241,271,435,676,319,157,307
lonA_RBAM_025260,NC_009725.1,2645002,2647326,-,2325,1043,1529,1200,1059,1493,1299,1341,1679,1666,780,2013
lonB_RBAM_025270,NC_009725.1,2647526,2649184,-,1659,19,37,30,35,48,42,62,71,46,14,46
clpX_RBAM_025280,NC_009725.1,2649334,2650596,-,1263,3691,5792,6754,6359,7790,10642,10079,10981,10226,2642,9496
tig_RBAM_025290,NC_009725.1,2650868,2652142,-,1275,11085,16369,22630,13895,18127,19901,20311,18568,27287,7151,24849
ysoA_RBAM_025300,NC_009725.1,2652359,2653363,-,1005,82,137,172,87,117,210,117,324,146,84,176
leuD_RBAM_025310,NC_009725.1,2653481,2654080,-,600,68,85,51,69,77,77,94,88,88,29,90
leuC_RBAM_025320,NC_009725.1,2654096,2655514,-,1419,39,85,35,43,53,46,37,50,36,32,43
leuB_RBAM_025330,NC_009725.1,2655564,2656661,-,1098,1,15,3,6,5,2,13,13,4,6,5
leuA_RBAM_025340,NC_009725.1,2656682,2658238,-,1557,6,20,9,11,10,10,21,39,15,8,16
ilvC_RBAM_025350,NC_009725.1,2658225,2659253,-,1029,20,12,15,18,18,8,18,18,14,10,10
ilvH_RBAM_025360,NC_009725.1,2659276,2659794,-,519,7,4,5,10,7,2,9,1,2,12,7
ilvB_RBAM_025370,NC_009725.1,2659791,2661584,-,1794,26,38,17,31,18,21,60,44,28,35,29
RBAM_025380,NC_009725.1,2662307,2662531,-,225,1,0,1,0,0,0,0,2,0,2,1
RBAM_025390,NC_009725.1,2662699,2662884,-,186,9,4,7,4,4,5,1,13,6,1,8
ysnB_RBAM_025420,NC_009725.1,2663520,2664029,-,510,27,65,70,37,46,60,164,280,80,32,68
ysnA_RBAM_025430,NC_009725.1,2664045,2664632,-,588,121,207,174,156,213,186,301,469,239,118,214
rph_RBAM_025440,NC_009725.1,2664653,2665390,-,738,245,404,239,245,404,327,467,649,449,133,471
gerM_RBAM_025450,NC_009725.1,2665500,2666585,-,1086,35,21,25,54,61,52,38,42,54,17,40
racE_RBAM_025460,NC_009725.1,2666691,2667509,-,819,152,199,199,156,171,234,269,368,194,237,205
ysmB_RBAM_025470,NC_009725.1,2667517,2667957,-,441,139,158,147,62,93,107,137,224,115,26,102
gerE_RBAM_025480,NC_009725.1,2668144,2668368,-,225,193,284,116,206,301,406,523,521,372,55,382
ysmA_RBAM_025490,NC_009725.1,2668489,2668926,-,438,73,157,90,129,136,160,199,188,165,25,170
sdhB_RBAM_025500,NC_009725.1,2668986,2669744,-,759,936,1219,980,863,1036,1039,1850,1832,1490,374,1419
sdhA_RBAM_025510,NC_009725.1,2669747,2671507,-,1761,1247,1681,1439,1323,1495,1313,2749,3084,1943,1055,1603
sdhC_RBAM_025520,NC_009725.1,2671541,2672149,-,609,91,228,192,156,244,282,416,841,221,101,207
yslB_RBAM_025530,NC_009725.1,2672446,2672892,+,447,214,231,292,180,214,503,233,891,233,37,297
lysC_RBAM_025540,NC_009725.1,2672939,2674168,-,1230,46,76,75,44,41,54,58,84,40,36,52
uvrC_RBAM_025550,NC_009725.1,2674535,2676307,-,1773,206,256,282,256,277,350,327,499,287,113,323
trxA_RBAM_025560,NC_009725.1,2676451,2676765,-,315,1051,1120,1010,1116,1483,2537,2127,2461,2197,249,2283
xsa_RBAM_025570,NC_009725.1,2676918,2678408,-,1491,38,33,34,43,46,46,75,107,53,35,45
etfA_RBAM_025580,NC_009725.1,2678622,2679599,-,978,2020,2692,1488,2361,2531,2651,5952,4806,3231,1648,3209
etfB_RBAM_025590,NC_009725.1,2679631,2680404,-,774,1420,1738,1066,1043,1263,1129,2381,2333,1629,777,1402
ysiB_RBAM_025600,NC_009725.1,2680418,2681197,-,780,855,1373,851,587,775,883,1639,1697,1040,514,981
ysiA_RBAM_025610,NC_009725.1,2681211,2681801,-,591,1933,2448,934,561,899,1139,1415,1990,1576,421,1723
lcfA_RBAM_025620,NC_009725.1,2681884,2683572,-,1689,1698,2113,1629,1991,2608,3405,3027,4109,2872,1667,3352
ywbB_RBAM_025630,NC_009725.1,2683678,2684352,+,675,24,46,31,52,73,109,95,130,69,41,86
yshE_RBAM_025640,NC_009725.1,2684491,2684895,-,405,142,163,143,93,91,220,157,386,139,52,112
mutSB_RBAM_025650,NC_009725.1,2684912,2687269,-,2358,480,573,624,623,685,562,721,742,747,461,850
yshC_RBAM_025660,NC_009725.1,2687290,2689002,-,1713,190,183,241,237,275,263,282,365,279,150,317
yshB_RBAM_025670,NC_009725.1,2689108,2689641,-,534,118,101,93,66,83,158,94,299,97,20,89
yshA_RBAM_025680,NC_009725.1,2689649,2689906,-,258,274,236,200,154,175,319,176,569,286,60,290
rnhC_RBAM_025690,NC_009725.1,2690040,2690981,+,942,159,189,271,278,296,421,278,423,314,193,294
pheT_RBAM_025700,NC_009725.1,2691018,2693432,-,2415,1295,1966,1382,1190,1203,1237,1678,1375,1474,564,1580
pheS_RBAM_025710,NC_009725.1,2693446,2694483,-,1038,96,151,130,73,95,124,149,239,114,66,116
ysgA_RBAM_025720,NC_009725.1,2694842,2695588,-,747,354,290,347,222,369,509,257,818,254,96,343
sspI_RBAM_025730,NC_009725.1,2695709,2695924,+,216,42,47,70,56,63,136,68,149,57,15,60
ysfB_RBAM_025740,NC_009725.1,2695986,2697071,+,1086,64,118,64,60,62,89,134,143,82,58,92
ysfC_RBAM_025750,NC_009725.1,2697171,2698583,+,1413,145,266,121,229,248,203,361,368,237,161,233
ysfD_RBAM_025760,NC_009725.1,2698580,2699908,+,1329,93,167,95,131,171,138,336,329,158,123,163
cstA_RBAM_025770,NC_009725.1,2699979,2701775,-,1797,29,78,17,33,47,45,121,176,37,18,42
abfA_RBAM_025780,NC_009725.1,2701886,2703385,-,1500,64,78,43,123,124,104,130,115,114,75,109
araQ_RBAM_025790,NC_009725.1,2703404,2704246,-,843,2,5,5,6,7,7,21,13,11,6,9
araP_RBAM_025800,NC_009725.1,2704250,2705191,-,942,3,5,2,2,4,5,8,11,6,5,4
araN_RBAM_025810,NC_009725.1,2705233,2706528,-,1296,13,10,12,24,25,27,47,36,29,28,35
araM_RBAM_025820,NC_009725.1,2706560,2707744,-,1185,4,8,3,9,7,7,19,23,4,3,10
araL_RBAM_025830,NC_009725.1,2707741,2708538,-,798,0,1,2,6,2,5,7,12,4,0,2
araD_RBAM_025840,NC_009725.1,2708525,2709214,-,690,0,4,1,5,1,8,9,9,5,3,7
araB_RBAM_025850,NC_009725.1,2709207,2710892,-,1686,8,15,8,13,13,13,27,30,16,8,16
araA_RBAM_025860,NC_009725.1,2710894,2712393,-,1500,2,1,3,3,6,4,17,14,10,1,4
abnA_RBAM_025870,NC_009725.1,2712571,2713536,-,966,28,45,24,36,50,51,99,76,54,24,75
ysdC_RBAM_025880,NC_009725.1,2713678,2714763,-,1086,129,145,112,176,223,173,415,468,247,67,259
ysdB_RBAM_025890,NC_009725.1,2714947,2715339,+,393,3379,2721,961,2673,3170,3090,3187,2307,3395,1224,4798
